#event,time,magnitude,magnitude error,upper limit,band,instrument,telescope
SN2001cn,2452123.61,17.255,0.019,F,R,,YALO 1.0m
SN2001cn,2452127.67,17.399,0.057,F,R,,YALO 1.0m
SN2001cn,2452130.76,17.463,0.044,F,R,,YALO 1.0m
SN2001cn,2452140.72,17.794,0.035,F,R,,YALO 1.0m
SN2001cn,2452156.71,18.278,0.077,F,R,,YALO 1.0m
SN2001cn,2452075.85,15.47,0.013,F,I,,CTIO 0.9m
SN2001cn,2452075.84,15.479,0.016,F,I,,YALO 1.0m
SN2001cn,2452076.8,15.524,0.022,F,I,,CTIO 0.9m
SN2001cn,2452076.85,15.582,0.024,F,I,,YALO 1.0m
SN2001cn,2452077.79,15.573,0.023,F,I,,CTIO 0.9m
SN2001cn,2452078.8,15.65,0.023,F,I,,CTIO 0.9m
SN2001cn,2452079.73,15.757,0.018,F,I,,YALO 1.0m
SN2001cn,2452082.71,15.989,0.01,F,I,,YALO 1.0m
SN2001cn,2452085.71,16.084,0.033,F,I,,YALO 1.0m
SN2001cn,2452088.67,16.041,0.014,F,I,,YALO 1.0m
SN2001cn,2452091.65,15.941,0.01,F,I,,YALO 1.0m
SN2001cn,2452094.81,15.874,0.015,F,I,,YALO 1.0m
SN2001cn,2452096.72,15.809,0.061,F,I,,YALO 1.0m
SN2001cn,2452097.71,15.836,0.029,F,I,,YALO 1.0m
SN2001cn,2452101.72,15.903,0.017,F,I,,YALO 1.0m
SN2001cn,2452104.67,16.085,0.011,F,I,,YALO 1.0m
SN2001cn,2452106.67,16.262,0.017,F,I,,YALO 1.0m
SN2001cn,2452114.86,16.787,0.027,F,I,,YALO 1.0m
SN2001cn,2452117.81,16.903,0.081,F,I,,YALO 1.0m
SN2001cn,2452122.62,17.117,0.053,F,I,,YALO 1.0m
SN2001cn,2452123.61,17.141,0.02,F,I,,YALO 1.0m
SN2001cn,2452127.67,17.309,0.061,F,I,,YALO 1.0m
SN2001cn,2452130.76,17.408,0.066,F,I,,YALO 1.0m
SN2001cn,2452140.72,17.774,0.046,F,I,,YALO 1.0m
SN2001cn,2452156.71,18.361,0.111,F,I,,YALO 1.0m
SN2001cn,2452075.84,15.899,0.028,F,J,,YALO 1.0m
SN2001cn,2452076.84,16.171,0.046,F,J,,YALO 1.0m
SN2001cn,2452079.73,16.561,0.044,F,J,,YALO 1.0m
SN2001cn,2452082.71,17.011,0.035,F,J,,YALO 1.0m
SN2001cn,2452085.69,17.379,0.059,F,J,,YALO 1.0m
SN2001cn,2452088.67,17.191,0.036,F,J,,YALO 1.0m
SN2001cn,2452091.64,17.13,0.036,F,J,,YALO 1.0m
SN2001cn,2452094.74,16.959,0.036,F,J,,YALO 1.0m
SN2001cn,2452096.72,16.842,0.04,F,J,,YALO 1.0m
SN2001cn,2452097.69,16.831,0.034,F,J,,YALO 1.0m
SN2001cn,2452101.7,16.56,0.031,F,J,,YALO 1.0m
SN2001cn,2452104.66,16.629,0.029,F,J,,YALO 1.0m
SN2001cn,2452106.66,16.796,0.03,F,J,,YALO 1.0m
SN2001cn,2452114.84,17.716,0.085,F,J,,YALO 1.0m
SN2001cn,2452117.47,17.896,0.079,F,J,,YALO 1.0m
SN2001cn,2452122.6,18.273,0.153,F,J,,YALO 1.0m
SN2001cn,2452123.6,18.4,0.103,F,J,,YALO 1.0m
SN2001cn,2452127.66,18.401,0.135,F,J,,YALO 1.0m
SN2001cn,2452130.76,18.855,0.193,F,J,,YALO 1.0m
SN2001cn,2452075.84,16.084,0.062,F,H,,YALO 1.0m
SN2001cn,2452076.84,16.144,0.071,F,H,,YALO 1.0m
SN2001cn,2452079.73,16.088,0.077,F,H,,YALO 1.0m
SN2001cn,2452082.71,16.164,0.058,F,H,,YALO 1.0m
SN2001cn,2452085.69,16.039,0.095,F,H,,YALO 1.0m
SN2001cn,2452088.67,15.907,0.056,F,H,,YALO 1.0m
SN2001cn,2452091.64,15.829,0.057,F,H,,YALO 1.0m
SN2001cn,2452094.74,15.873,0.071,F,H,,YALO 1.0m
SN2001cn,2452096.72,15.707,0.069,F,H,,YALO 1.0m
SN2001cn,2452097.69,15.665,0.054,F,H,,YALO 1.0m
SN2001cn,2452101.7,15.792,0.052,F,H,,YALO 1.0m
SN2001cn,2452104.66,15.895,0.048,F,H,,YALO 1.0m
SN2001cn,2452106.66,16.072,0.049,F,H,,YALO 1.0m
SN2001cn,2452114.84,16.606,0.136,F,H,,YALO 1.0m
SN2001cn,2452117.47,16.808,0.128,F,H,,YALO 1.0m
SN2001cn,2452122.6,16.887,0.232,F,H,,YALO 1.0m
SN2001cn,2452123.6,16.905,0.156,F,H,,YALO 1.0m
SN2001cn,2452127.66,17.445,0.216,F,H,,YALO 1.0m
SN2001cn,2452130.76,17.449,0.301,F,H,,YALO 1.0m
SN2001cn,2452075.84,15.667,0.095,F,K,,YALO 1.0m
SN2001cn,2452076.84,15.684,0.099,F,K,,YALO 1.0m
SN2001cn,2452079.73,15.829,0.104,F,K,,YALO 1.0m
SN2001cz,2452097.5,15.297,0.045,F,U,,CTIO 0.9m
SN2001cz,2452097.5,15.74,0.037,F,B,,CTIO 0.9m
SN2001cz,2452101.53,15.465,0.012,F,B,,YALO 1.0m
SN2001cz,2452104.47,15.436,0.016,F,B,,YALO 1.0m
SN2001cz,2452106.47,15.474,0.01,F,B,,YALO 1.0m
SN2001cz,2452112.53,15.843,0.022,F,B,,YALO 1.0m
SN2001cz,2452114.48,15.957,0.018,F,B,,YALO 1.0m
SN2001cz,2452117.48,16.237,0.014,F,B,,YALO 1.0m
SN2001cz,2452123.47,16.944,0.021,F,B,,YALO 1.0m
SN2001cz,2452128.48,17.488,0.07,F,B,,YALO 1.0m
SN2001cz,2452130.49,17.694,0.04,F,B,,YALO 1.0m
SN2001cz,2452137.49,18.203,0.085,F,B,,YALO 1.0m
SN2001cz,2452144.48,18.462,0.041,F,B,,YALO 1.0m
SN2001cz,2452151.49,18.608,0.04,F,B,,YALO 1.0m
SN2001cz,2452155.51,18.623,0.164,F,B,,YALO 1.0m
SN2001cz,2452097.5,15.682,0.034,F,V,,CTIO 0.9m
SN2001cz,2452101.53,15.307,0.006,F,V,,YALO 1.0m
SN2001cz,2452104.47,15.24,0.01,F,V,,YALO 1.0m
SN2001cz,2452106.47,15.264,0.006,F,V,,YALO 1.0m
SN2001cz,2452112.53,15.449,0.013,F,V,,YALO 1.0m
SN2001cz,2452114.48,15.535,0.012,F,V,,YALO 1.0m
SN2001cz,2452117.48,15.735,0.006,F,V,,YALO 1.0m
SN2001cz,2452123.47,16.061,0.009,F,V,,YALO 1.0m
SN2001cz,2452128.48,16.291,0.019,F,V,,YALO 1.0m
SN2001cz,2452130.49,16.432,0.024,F,V,,YALO 1.0m
SN2001cz,2452137.49,16.858,0.012,F,V,,YALO 1.0m
SN2001cz,2452144.48,17.195,0.008,F,V,,YALO 1.0m
SN2001cz,2452151.49,17.457,0.018,F,V,,YALO 1.0m
SN2001cz,2452155.51,17.591,0.045,F,V,,YALO 1.0m
SN2001cz,2452097.5,15.489,0.04,F,R,,CTIO 0.9m
SN2001cz,2452101.53,15.202,0.015,F,R,,YALO 1.0m
SN2001cz,2452104.47,15.136,0.018,F,R,,YALO 1.0m
SN2001cz,2452106.47,15.16,0.014,F,R,,YALO 1.0m
SN2001cz,2452112.53,15.45,0.028,F,R,,YALO 1.0m
SN2001cz,2452114.48,15.555,0.023,F,R,,YALO 1.0m
SN2001cz,2452117.48,15.721,0.018,F,R,,YALO 1.0m
SN2001cz,2452123.47,15.855,0.022,F,R,,YALO 1.0m
SN2001cz,2452128.48,15.931,0.033,F,R,,YALO 1.0m
SN2001cz,2452130.49,16.008,0.039,F,R,,YALO 1.0m
SN2001cz,2452144.48,16.767,0.033,F,R,,YALO 1.0m
SN2001cz,2452151.49,17.136,0.031,F,R,,YALO 1.0m
SN2001cz,2452097.5,15.474,0.037,F,I,,CTIO 0.9m
SN2001cz,2452101.53,15.304,0.013,F,I,,YALO 1.0m
SN2001cz,2452104.47,15.378,0.017,F,I,,YALO 1.0m
SN2001cz,2452106.47,15.432,0.013,F,I,,YALO 1.0m
SN2001cz,2452112.53,15.767,0.028,F,I,,YALO 1.0m
SN2001cz,2452114.48,15.885,0.022,F,I,,YALO 1.0m
SN2001cz,2452117.48,16.081,0.017,F,I,,YALO 1.0m
SN2001cz,2452123.47,15.973,0.025,F,I,,YALO 1.0m
SN2001cz,2452128.48,15.872,0.032,F,I,,YALO 1.0m
SN2001cz,2452130.49,15.826,0.036,F,I,,YALO 1.0m
SN2001cz,2452144.48,16.462,0.025,F,I,,YALO 1.0m
SN2001cz,2452151.49,16.801,0.033,F,I,,YALO 1.0m
SN2001cz,2452101.52,15.404,0.061,F,J,,YALO 1.0m
SN2001cz,2452104.46,15.499,0.061,F,J,,YALO 1.0m
SN2001cz,2452106.46,15.623,0.064,F,J,,YALO 1.0m
SN2001cz,2452112.52,16.58,0.12,F,J,,YALO 1.0m
SN2001cz,2452114.47,16.806,0.085,F,J,,YALO 1.0m
SN2001cz,2452117.46,17.163,0.099,F,J,,YALO 1.0m
SN2001cz,2452123.46,17.477,0.125,F,J,,YALO 1.0m
SN2001cz,2452128.47,17.029,0.091,F,J,,YALO 1.0m
SN2001cz,2452130.48,16.833,0.079,F,J,,YALO 1.0m
SN2001cz,2452137.49,16.54,0.102,F,J,,YALO 1.0m
SN2001cz,2452144.47,17.02,0.078,F,J,,YALO 1.0m
SN2001cz,2452151.47,17.664,0.098,F,J,,YALO 1.0m
SN2001cz,2452101.52,15.73,0.126,F,H,,YALO 1.0m
SN2001cz,2452104.46,15.879,0.121,F,H,,YALO 1.0m
SN2001cz,2452106.46,15.996,0.121,F,H,,YALO 1.0m
SN2001cz,2452112.52,16.023,0.216,F,H,,YALO 1.0m
SN2001cz,2452114.47,16.153,0.155,F,H,,YALO 1.0m
SN2001cz,2452117.46,16.155,0.168,F,H,,YALO 1.0m
SN2001cz,2452123.46,15.882,0.198,F,H,,YALO 1.0m
SN2001cz,2452128.47,15.646,0.155,F,H,,YALO 1.0m
SN2001cz,2452130.48,15.646,0.14,F,H,,YALO 1.0m
SN2001cz,2452137.49,15.722,0.188,F,H,,YALO 1.0m
SN2001cz,2452144.47,16.22,0.143,F,H,,YALO 1.0m
SN2001cz,2452151.47,16.574,0.173,F,H,,YALO 1.0m
SN2001cz,2452101.52,15.397,0.132,F,K,,YALO 1.0m
SN2001cz,2452104.46,15.607,0.13,F,K,,YALO 1.0m
SN2001cz,2452106.46,15.685,0.148,F,K,,YALO 1.0m
SN2001cz,2452112.52,15.759,0.258,F,K,,YALO 1.0m
SN2001cz,2452114.47,15.805,0.172,F,K,,YALO 1.0m
SN2001cz,2452117.46,16.062,0.187,F,K,,YALO 1.0m
SN2001cz,2452123.46,15.785,0.208,F,K,,YALO 1.0m
SN2001cz,2452128.47,15.642,0.177,F,K,,YALO 1.0m
SN2001cz,2452130.48,15.704,0.161,F,K,,YALO 1.0m
SN2002bo,2452345.67,16.295,0.094,F,U,,YALO 1.0m
SN2002bo,2452346.68,15.806,0.086,F,U,,YALO 1.0m
SN2002bo,2452350.56,14.454,0.064,F,U,,CTIO 0.9m
SN2002bo,2452350.66,14.702,0.071,F,U,,YALO 1.0m
SN2002bo,2452354.65,14.218,0.081,F,U,,YALO 1.0m
SN2002bo,2452358.64,14.313,0.099,F,U,,YALO 1.0m
SN2002bo,2452360.65,14.521,0.074,F,U,,CTIO 1.5m
SN2002bo,2452361.66,14.582,0.074,F,U,,CTIO 1.5m
SN2002bo,2452362.62,14.73,0.073,F,U,,YALO 1.0m
SN2002bo,2452366.62,15.18,0.069,F,U,,YALO 1.0m
SN2002bo,2452370.55,15.708,0.098,F,U,,YALO 1.0m
SN2002bo,2452373.6,15.989,0.064,F,U,,CTIO 0.9m
SN2002bo,2452376.58,16.563,0.114,F,U,,YALO 1.0m
SN2002bo,2452381.58,17.063,0.157,F,U,,YALO 1.0m
SN2002bo,2452385.57,17.432,0.249,F,U,,YALO 1.0m
SN2002bo,2452389.58,17.436,0.215,F,U,,YALO 1.0m
SN2002bo,2452345.67,15.724,0.016,F,B,,YALO 1.0m
SN2002bo,2452346.68,15.362,0.009,F,B,,YALO 1.0m
SN2002bo,2452350.56,14.367,0.02,F,B,,CTIO 0.9m
SN2002bo,2452350.66,14.444,0.022,F,B,,YALO 1.0m
SN2002bo,2452354.65,14.098,0.014,F,B,,YALO 1.0m
SN2002bo,2452358.64,14.085,0.01,F,B,,YALO 1.0m
SN2002bo,2452360.65,14.12,0.047,F,B,,CTIO 1.5m
SN2002bo,2452361.66,14.201,0.04,F,B,,CTIO 1.5m
SN2002bo,2452362.62,14.277,0.012,F,B,,YALO 1.0m
SN2002bo,2452366.62,14.632,0.025,F,B,,YALO 1.0m
SN2002bo,2452370.55,15.075,0.013,F,B,,YALO 1.0m
SN2002bo,2452373.6,15.411,0.02,F,B,,CTIO 0.9m
SN2002bo,2452376.58,15.738,0.031,F,B,,YALO 1.0m
SN2002bo,2452381.58,16.221,0.028,F,B,,YALO 1.0m
SN2002bo,2452385.57,16.507,0.054,F,B,,YALO 1.0m
SN2002bo,2452389.58,16.78,0.039,F,B,,YALO 1.0m
SN2002bo,2452390.53,16.799,0.046,F,B,,YALO 1.0m
SN2002bo,2452397.48,17.045,0.057,F,B,,YALO 1.0m
SN2002bo,2452400.54,17.085,0.013,F,B,,YALO 1.0m
SN2002bo,2452345.67,15.279,0.013,F,V,,YALO 1.0m
SN2002bo,2452346.68,14.954,0.011,F,V,,YALO 1.0m
SN2002bo,2452350.56,14.072,0.01,F,V,,CTIO 0.9m
SN2002bo,2452350.66,14.116,0.01,F,V,,YALO 1.0m
SN2002bo,2452354.65,13.733,0.009,F,V,,YALO 1.0m
SN2002bo,2452358.64,13.605,0.013,F,V,,YALO 1.0m
SN2002bo,2452360.65,13.638,0.04,F,V,,CTIO 1.5m
SN2002bo,2452361.66,13.658,0.04,F,V,,CTIO 1.5m
SN2002bo,2452362.62,13.686,0.01,F,V,,YALO 1.0m
SN2002bo,2452366.62,13.851,0.014,F,V,,YALO 1.0m
SN2002bo,2452370.55,14.108,0.014,F,V,,YALO 1.0m
SN2002bo,2452373.6,14.326,0.014,F,V,,CTIO 0.9m
SN2002bo,2452376.58,14.46,0.015,F,V,,YALO 1.0m
SN2002bo,2452381.58,14.71,0.011,F,V,,YALO 1.0m
SN2002bo,2452385.57,14.952,0.027,F,V,,YALO 1.0m
SN2002bo,2452389.58,15.274,0.022,F,V,,YALO 1.0m
SN2002bo,2452390.53,15.325,0.019,F,V,,YALO 1.0m
SN2002bo,2452397.48,15.6,0.016,F,V,,YALO 1.0m
SN2002bo,2452400.54,15.71,0.015,F,V,,YALO 1.0m
SN2002bo,2452345.67,14.91,0.017,F,R,,YALO 1.0m
SN2002bo,2452346.68,14.582,0.011,F,R,,YALO 1.0m
SN2002bo,2452350.56,13.817,0.011,F,R,,CTIO 0.9m
SN2002bo,2452350.66,13.83,0.016,F,R,,YALO 1.0m
SN2002bo,2452354.65,13.541,0.013,F,R,,YALO 1.0m
SN2002bo,2452358.64,13.487,0.015,F,R,,YALO 1.0m
SN2002bo,2452360.65,13.513,0.03,F,R,,CTIO 1.5m
SN2002bo,2452361.66,13.493,0.03,F,R,,CTIO 1.5m
SN2002bo,2452362.62,13.559,0.012,F,R,,YALO 1.0m
SN2002bo,2452366.62,13.827,0.026,F,R,,YALO 1.0m
SN2002bo,2452370.55,14.075,0.032,F,R,,YALO 1.0m
SN2002bo,2452373.6,14.188,0.011,F,R,,CTIO 0.9m
SN2002bo,2452376.58,14.162,0.029,F,R,,YALO 1.0m
SN2002bo,2452381.58,14.261,0.022,F,R,,YALO 1.0m
SN2002bo,2452385.57,14.437,0.026,F,R,,YALO 1.0m
SN2002bo,2452389.58,14.736,0.014,F,R,,YALO 1.0m
SN2002bo,2452390.53,14.797,0.014,F,R,,YALO 1.0m
SN2002bo,2452397.48,15.164,0.015,F,R,,YALO 1.0m
SN2002bo,2452400.54,15.284,0.018,F,R,,YALO 1.0m
SN2002bo,2452345.67,14.906,0.026,F,I,,YALO 1.0m
SN2002bo,2452346.68,14.559,0.023,F,I,,YALO 1.0m
SN2002bo,2452350.56,13.802,0.013,F,I,,CTIO 0.9m
SN2002bo,2452350.66,13.785,0.011,F,I,,YALO 1.0m
SN2002bo,2452354.65,13.592,0.01,F,I,,YALO 1.0m
SN2002bo,2452358.64,13.635,0.019,F,I,,YALO 1.0m
SN2002bo,2452360.65,13.744,0.03,F,I,,CTIO 1.5m
SN2002bo,2452361.66,13.778,0.03,F,I,,CTIO 1.5m
SN2002bo,2452362.62,13.762,0.032,F,I,,YALO 1.0m
SN2002bo,2452366.62,14.004,0.033,F,I,,YALO 1.0m
SN2002bo,2452370.55,14.159,0.034,F,I,,YALO 1.0m
SN2002bo,2452373.6,14.346,0.01,F,I,,CTIO 0.9m
SN2002bo,2452376.58,13.987,0.038,F,I,,YALO 1.0m
SN2002bo,2452381.58,13.957,0.013,F,I,,YALO 1.0m
SN2002bo,2452385.57,13.996,0.015,F,I,,YALO 1.0m
SN2002bo,2452389.58,14.286,0.013,F,I,,YALO 1.0m
SN2002bo,2452390.53,14.37,0.015,F,I,,YALO 1.0m
SN2002bo,2452397.48,14.827,0.014,F,I,,YALO 1.0m
SN2002bo,2452400.54,14.935,0.012,F,I,,YALO 1.0m
SN2002bo,2452345.69,14.623,0.03,F,J,,YALO 1.0m
SN2002bo,2452346.68,14.478,0.057,F,J,,YALO 1.0m
SN2002bo,2452350.66,13.854,0.084,F,J,,YALO 1.0m
SN2002bo,2452354.65,13.68,0.023,F,J,,YALO 1.0m
SN2002bo,2452358.64,13.911,0.03,F,J,,YALO 1.0m
SN2002bo,2452362.62,14.257,0.029,F,J,,YALO 1.0m
SN2002bo,2452366.62,14.975,0.099,F,J,,YALO 1.0m
SN2002bo,2452370.55,15.386,0.054,F,J,,YALO 1.0m
SN2002bo,2452376.58,15.105,0.075,F,J,,YALO 1.0m
SN2002bo,2452381.58,14.752,0.047,F,J,,YALO 1.0m
SN2002bo,2452385.57,14.683,0.043,F,J,,YALO 1.0m
SN2002bo,2452389.57,14.819,0.025,F,J,,YALO 1.0m
SN2002bo,2452390.53,14.882,0.038,F,J,,YALO 1.0m
SN2002bo,2452397.48,15.607,0.075,F,J,,YALO 1.0m
SN2002bo,2452400.54,15.71,0.037,F,J,,YALO 1.0m
SN2002bo,2452345.69,14.613,0.039,F,H,,YALO 1.0m
SN2002bo,2452346.68,14.469,0.029,F,H,,YALO 1.0m
SN2002bo,2452350.66,13.93,0.028,F,H,,YALO 1.0m
SN2002bo,2452354.65,13.878,0.026,F,H,,YALO 1.0m
SN2002bo,2452358.64,14.071,0.03,F,H,,YALO 1.0m
SN2002bo,2452362.62,14.216,0.023,F,H,,YALO 1.0m
SN2002bo,2452366.62,14.344,0.054,F,H,,YALO 1.0m
SN2002bo,2452370.55,14.233,0.023,F,H,,YALO 1.0m
SN2002bo,2452376.58,13.956,0.032,F,H,,YALO 1.0m
SN2002bo,2452381.58,13.82,0.02,F,H,,YALO 1.0m
SN2002bo,2452385.57,13.953,0.029,F,H,,YALO 1.0m
SN2002bo,2452389.57,14.101,0.027,F,H,,YALO 1.0m
SN2002bo,2452390.53,14.292,0.027,F,H,,YALO 1.0m
SN2002bo,2452397.48,14.693,0.037,F,H,,YALO 1.0m
SN2002bo,2452400.54,14.872,0.03,F,H,,YALO 1.0m
SN2002bo,2452345.69,14.767,0.071,F,K,,YALO 1.0m
SN2002bo,2452346.68,14.637,0.059,F,K,,YALO 1.0m
SN2002bo,2452350.66,13.987,0.041,F,K,,YALO 1.0m
SN2002bo,2452354.65,13.883,0.041,F,K,,YALO 1.0m
SN2002bo,2452358.64,14.021,0.074,F,K,,YALO 1.0m
SN2002bo,2452362.62,14.269,0.051,F,K,,YALO 1.0m
SN2002bo,2452366.62,14.519,0.07,F,K,,YALO 1.0m
SN2002bo,2452370.55,14.283,0.061,F,K,,YALO 1.0m
SN2002bo,2452376.58,14.096,0.103,F,K,,YALO 1.0m
SN2002bo,2452381.58,13.92,0.04,F,K,,YALO 1.0m
SN2002bo,2452385.57,14.093,0.052,F,K,,YALO 1.0m
SN2002bo,2452389.57,14.371,0.048,F,K,,YALO 1.0m
SN2002bo,2452390.53,14.531,0.05,F,K,,YALO 1.0m
SN2002bo,2452397.48,14.912,0.071,F,K,,YALO 1.0m
SN2002bo,2452400.54,15.16,0.092,F,K,,YALO 1.0m
